time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.207880467081,-0.0292628228243,1.8189754074,0.0241864662641,6.20736058457,0.0,0.559573386375,0.0299684634006,2.64097303445,0.0606473188175,0.0197802055396,0.0,444.6245298330904,445.64284873870054,445.49898290556314,445.9138913434376
1.3800000000000008,0.242914370105,-0.0269837272257,1.97911007916,0.0281088208756,6.20860273892,0.0,0.608089747262,0.0463603381385,2.69671038207,0.0734524875326,0.0224861211598,0.0,430.9592410177862,431.18789667041824,428.9531934015104,430.04250186960934
1.4400000000000008,0.280645625549,-0.0237155921375,2.1400707904,0.0325228815877,6.20960324611,0.0,0.649514611396,0.0629458568553,2.66870332287,0.0737969409776,0.00132071186773,0.0,403.99903211336886,402.08606336029965,401.9054977498874,401.94155612789393
1.5000000000000009,0.321027363218,-0.0192959804223,2.30178875716,0.0375192786149,6.21002261303,0.0,0.696499682581,0.0848224503053,2.72174716248,0.0975243073868,0.0164258805962,0.0,429.36502024054965,430.644528905956,428.20174961046064,430.22117816237045
1.560000000000001,0.364373920278,-0.0133791596084,2.46885056399,0.0437262737493,6.21072089133,0.0,0.748261770686,0.113032222823,2.84664567214,0.113235510808,-0.000257187962223,0.0,453.2240318653026,451.88108641704986,452.2323149118597,453.5050235584252
1.620000000000001,0.410652861175,-0.0057324936902,2.6411966183,0.0507560842361,6.21089742956,0.0,0.794341620698,0.142506479246,2.89805195226,0.124039864849,0.00867658184223,0.0,430.1882221591592,430.9439956739288,429.27714172658096,430.20572860198115
1.680000000000001,0.459696025707,0.00382434977082,2.81671091275,0.0579115347696,6.21104816773,0.0,0.840373066553,0.176744284437,2.95223815416,0.107394660698,-0.0141648936326,0.0,433.7540303594576,431.8315016289279,430.7739445354188,429.3772573736647
1.740000000000001,0.511482003901,0.0155546133967,2.99520789729,0.0644685656477,6.21027071692,0.0,0.885882786187,0.214866656851,2.99748467288,0.112814263374,-0.0106460008328,0.0,428.65651953691207,428.95556331322024,428.8558148418465,429.3268964576223
1.8000000000000012,0.566110037033,0.0297891628773,3.17777009702,0.0724113966028,6.20985127383,0.0,0.935073950691,0.260355727788,3.08760712919,0.155965864238,-0.000532347321731,0.0,443.47815270207155,444.3082157926416,441.8327498758412,445.3911044806382
1.8600000000000012,0.623696490672,0.0469256829829,3.3657681878,0.0817229291774,6.2100438717,0.0,0.984433124104,0.311780754717,3.17865294655,0.15360030482,0.00980460938282,0.0,444.6667200127906,445.51267852158605,444.47449180207127,444.30335160828747
1.9200000000000013,0.684422971079,0.0675505456611,3.56176271167,0.0912781736398,6.21059174084,0.0,1.03966602389,0.376733798841,3.35388209361,0.168658743797,0.00774900460539,0.0,470.14601994997014,469.9865957421789,471.871821321934,473.0550943505512
1.9800000000000013,0.748428685341,0.0922697874448,3.76797985305,0.101580398777,6.21067201017,0.0,1.09376907975,0.448331369652,3.51938360397,0.177180462922,-0.0163085826186,0.0,469.94066408688917,468.0721085494616,469.9330705957196,470.6196317545078
2.0400000000000014,0.815452048933,0.121193834933,3.9809612791,0.11268357924,6.20970071852,0.0,1.14040770496,0.516825906944,3.57965256889,0.197377802029,-0.0159485103457,0.0,437.81520874999813,437.8452549060129,438.11440589701664,439.8237961770566
2.1000000000000014,0.885188676539,0.154289848442,4.19616863357,0.124697253437,6.20867896504,0.0,1.18421530495,0.58742784186,3.5937071876,0.205384791072,-0.0192831827835,0.0,424.79628065415886,424.5102778197618,423.14301788158326,423.87312430852984
2.1600000000000015,0.9576430009,0.191964462084,4.41316034544,0.13756800531,6.20785627477,0.0,1.23099153055,0.669551567038,3.63899147392,0.228346598266,-0.0044115502948,0.0,434.2800002060349,435.5257891018718,433.833856928722,435.8035105654629
2.2200000000000015,1.03292052053,0.234827339372,4.63292358404,0.151066541078,6.20767548635,0.0,1.27824777558,0.7604597229,3.68605154155,0.217215221769,-0.000353384433628,0.0,436.84235556590573,437.18070288915,435.9326130092773,435.05267267217323
2.2800000000000016,1.11123471717,0.283807781825,4.85811032407,0.164545577657,6.20764587356,0.0,1.33217115798,0.873557717893,3.81942845519,0.23642266984,-0.000775380184366,0.0,464.74850996617937,464.71544238390453,463.08095671304534,464.6367223075219
2.3400000000000016,1.19261036238,0.33949278055,5.08902034816,0.178423313868,6.20739927206,0.0,1.38032428746,0.983901910064,3.87705770074,0.218340389723,-0.0117908831002,0.0,442.67632483453536,441.76895770096735,442.82229848200984,441.38543788846226
2.4000000000000017,1.27715474634,0.402714906367,5.32690839382,0.191743467395,6.20634586765,0.0,1.43784526597,1.12485381144,4.05152901948,0.228460703672,-0.0327472275283,0.0,480.2130296250837,478.62068230571043,478.9741089900868,479.78795278358723
2.4600000000000017,1.36512158444,0.474561876645,5.57450470908,0.205247624741,6.2038853324,0.0,1.4945481241,1.2713848364,4.20067834007,0.217254154071,-0.0677147502199,0.0,475.12486283943963,472.4350740896233,474.47950724915404,473.6649992039023
2.520000000000002,1.45663302146,0.555702036964,5.83196805877,0.218810592357,6.1998033986,0.0,1.55622338436,1.43460261768,4.38020660833,0.23949112286,-0.0686745424728,0.0,485.07978845170396,485.00464436102703,484.29250343005185,486.00774825410133
2.580000000000002,1.55173082363,0.646410889816,6.0977360074,0.23335484711,6.19667316864,0.0,1.61400434022,1.59034500778,4.47777960582,0.247662771951,-0.0310004079435,0.0,460.98920971802283,463.95484214412863,462.73827462403585,463.4371959489996
2.640000000000002,1.65028961164,0.746597091069,6.36859969012,0.248290237123,6.19500972247,0.0,1.6714011471,1.7505135026,4.55013797112,0.251326882106,-0.0218675123457,0.0,456.4489089146152,457.1770806232494,456.76117545790476,457.11353718451653
2.700000000000002,1.75206570503,0.855972627908,6.64094623367,0.263292763841,6.19360275047,0.0,1.72122104246,1.89654769095,4.52762548092,0.247346202707,-0.0268173582862,0.0,427.849181337773,427.42740185725773,427.87980069649427,427.60609255457393
2.760000000000002,1.85746314896,0.976141314021,6.91841305962,0.277865856536,6.19207089109,0.0,1.79209080798,2.11044836304,4.71968404032,0.232027831647,-0.0230752623752,0.0,496.8191695472769,497.09345102342905,496.3841410788712,495.31067544086625
2.820000000000002,1.96703652551,1.10914902009,7.20617235794,0.29175390138,6.19076214763,0.0,1.86039168115,2.32434748854,4.87085353721,0.230324637023,-0.0193994760662,0.0,487.3954393740181,487.67015089347353,487.35593809572043,487.27675324278823
2.880000000000002,2.08070970237,1.25522076368,7.5026742619,0.30579810396,6.18977960253,0.0,1.92871322738,2.54587443274,5.01107784112,0.240657446252,-0.0109267933943,0.0,486.349994887664,486.9843701198346,487.0895279055491,487.91087726723754
2.940000000000002,2.19827909701,1.41418023575,7.80527460114,0.320980106771,6.18933527043,0.0,1.99022819346,2.75395666981,5.074461876,0.270380611924,-0.00115806682732,0.0,465.3142004188414,466.07855231600115,465.8448359328027,468.2232263744559
3.000000000000002,2.31925217007,1.5849426213,8.10867176225,0.336809499187,6.18888120543,0.0,2.04217630743,2.93932459467,5.0381222625,0.245647854948,-0.0252067995735,0.0,437.08035074780815,435.0711483127714,437.1411142533646,435.1456808689504
3.0600000000000023,2.44348365428,1.76754651441,8.4111350015,0.351652507696,6.18717407436,0.0,2.09895069813,3.14855013632,5.04305065577,0.250640004713,-0.0358935156899,0.0,451.2133743696435,450.34940310064013,452.0052674410858,452.4675628206761
3.1200000000000023,2.57147541309,1.96412005474,8.7169408895,0.366439555575,6.18470132186,0.0,2.16755939543,3.40497588585,5.14883779693,0.23640320572,-0.0548378214443,0.0,485.848650477475,484.42512831437733,487.27384550261075,486.2630401843768
3.1800000000000024,2.70376170372,2.17681459376,9.03012705014,0.380787934797,6.18134558314,0.0,2.24220583869,3.6857823595,5.2887507646,0.244107485881,-0.0582048780405,0.0,499.5281414158276,499.2807574481048,499.9936454772521,500.6047206559581
3.2400000000000024,2.84025543785,2.40539278448,9.34844982238,0.395247277244,6.17756015296,0.0,2.307834209,3.93441198221,5.32064293844,0.233897388859,-0.0752884421748,0.0,470.71243888825995,469.3854911298792,470.5267942111797,469.78998088648467
3.3000000000000025,2.98066688601,2.6487876839,9.66774300172,0.408857348407,6.17275805609,0.0,2.37288960274,4.1795658196,5.32124326755,0.206478865679,-0.0917903739853,0.0,462.7777932072366,461.47172235872387,464.6332521430386,462.52616722672025
3.3600000000000025,3.12491575207,2.90653815181,9.98567026492,0.421419660593,6.16685776915,0.0,2.43583083278,4.41278985313,5.27541023732,0.214598834245,-0.116514456138,0.0,451.20983047154147,449.2003278631874,449.2095805754962,449.9102224897768
3.4200000000000026,3.27321738851,3.17904873591,10.3020550737,0.434437347426,6.15966141636,0.0,2.50811682875,4.67151600672,5.26943535511,0.221303816196,-0.12785263465,0.0,465.753249952156,464.85306594543914,465.6230613028038,466.1915117913232
3.4800000000000026,3.42598260773,3.46723993171,10.6178818058,0.448028356388,6.15206548865,0.0,2.58465356805,4.93546377466,5.25673981356,0.23529388897,-0.124204533656,0.0,466.4490199878041,466.7201227840428,465.6148642967961,466.7563894076893
3.5400000000000027,3.58285029037,3.76940699491,10.9285602834,0.462048089129,6.14494639661,0.0,2.64477641597,5.13752458138,5.09880205014,0.230188435265,-0.109385250584,0.0,417.99801227444016,419.2741043831953,417.43579098568483,417.04817801530356
3.6000000000000028,3.74382160104,4.08511999742,11.2322167196,0.476954825125,6.13841014573,0.0,2.72138741086,5.38689758189,5.02199339945,0.271013905499,-0.108057510751,0.0,448.0091089635469,448.10673002623713,447.7766474369884,451.14515565052517
3.660000000000003,3.90939324811,4.41566636321,11.5305164991,0.492918647894,6.13239567496,0.0,2.79807558197,5.63206086078,4.92027800101,0.253688042687,-0.0879789467943,0.0,441.98508200479273,443.628331865259,443.0380736853151,441.68223336465127
